Rep,Row,Pos,Fert,PlotIndex,PlotID,Plant,Genotype,SeedTreatment,R_Year,ERA,BG_activity.g,BX_activity.g,CB_activity.g,LAP_activity.g,NAG_activity.g,TimePoint,Stage,kgdw_ha,FracN.leco,FracC.leco,kgN_ha,RGR,AGR,Nprod,NupR,d15N,X15N_AtPercent,FracN,FracN_fromSoil,FracN_fromFert,kgFertN_ha,kgSoilN_ha
4,3,c,170,213,4-3c_170,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,d,85,46,1-4d_85,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T1,V6,583.2,0.0235125,0.42028,13.71249,0.07472468,15.71666667,1.146157019,0.285646596,NA,NA,NA,NA,NA,NA,NA
1,4,d,0,47,1-4d_0,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T1,V6,1121.7,0.020339,0.41922,22.8142563,0.088641074,30.675,1.344554019,0.479301198,NA,NA,NA,NA,NA,NA,NA
1,4,d,170,48,1-4d_170,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T1,V6,562.8,0.025708,0.42017,14.4684624,0.073967109,15.15,1.047105047,0.301731115,NA,NA,NA,NA,NA,NA,NA
2,1,d,85,70,2-1d_85,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T1,V6,1028.1,0.026165,0.42274,26.9002365,0.086787181,28.075,1.043671122,0.566236947,NA,NA,NA,NA,NA,NA,NA
2,1,d,0,71,2-1d_0,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T1,V6,1060.2,0.021035,0.4229,22.301307,0.087441333,28.96666667,1.298877535,0.468387383,NA,NA,NA,NA,NA,NA,NA
2,1,d,170,72,2-1d_170,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T1,V6,579.9,0.0282,0.41822,16.35318,0.074603946,15.625,0.955471658,0.341831489,NA,NA,NA,NA,NA,NA,NA
3,3,b,170,148,3-3b_170,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T1,V6,574.8,0.031258,0.41568,17.9670984,0.074415999,15.48333333,0.861760368,0.376170179,NA,NA,NA,NA,NA,NA,NA
3,3,b,85,149,3-3b_85,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T1,V6,462.9,0.0265725,0.41452,12.30041025,0.06980938,12.375,1.006064005,0.255602346,NA,NA,NA,NA,NA,NA,NA
3,3,b,0,150,3-3b_0,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T1,V6,535.2,0.022987,0.42015,12.3026424,0.07289724,14.38333333,1.169125531,0.255649838,NA,NA,NA,NA,NA,NA,NA
4,3,c,0,211,4-3c_0,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T1,V6,150,0.02127,0.42161,3.1905,0.0458333,3.683333333,1.154468997,0.061774468,NA,NA,NA,NA,NA,NA,NA
4,3,c,85,212,4-3c_85,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T1,V6,612,0.024557,0.42331,15.028884,0.075750257,16.51666667,1.098994887,0.313654979,NA,NA,NA,NA,NA,NA,NA
4,3,c,170,213,4-3c_170,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T1,V6,789.3,0.027359,0.4265,21.5944587,0.081163325,21.44166667,0.99292448,0.453348057,NA,NA,NA,NA,NA,NA,NA
1,4,d,85,46,1-4d_85,2003U,2003,Untreated,2003,3,80.55628311,17.81104404,14.3480234,159.3739678,23.40486604,T2,R1,5598,0.010363,0.43318,58.012074,0.08376424,161.7677419,2.788518506,1.640725333,NA,NA,NA,NA,NA,NA,NA
1,4,d,0,47,1-4d_0,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,d,170,48,1-4d_170,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,d,85,70,2-1d_85,2003U,2003,Untreated,2003,3,118.9193204,26.25026307,27.6743733,198.5576002,53.14965546,T2,R1,7518,0.01191,0.43927,89.53938,0.073688434,209.3516129,2.338095405,2.319968278,NA,NA,NA,NA,NA,NA,NA
2,1,d,0,71,2-1d_0,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,d,170,72,2-1d_170,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,b,170,148,3-3b_170,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,b,85,149,3-3b_85,2003U,2003,Untreated,2003,3,99.84338905,21.62883097,19.10268923,190.0739604,20.87433687,T2,R1,8173.5,0.01263,0.43386,103.231305,0.106338572,248.7290323,2.409434156,3.367810917,NA,NA,NA,NA,NA,NA,NA
3,3,b,0,150,3-3b_0,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,c,0,211,4-3c_0,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,c,85,212,4-3c_85,2003U,2003,Untreated,2003,3,61.86009337,17.82084283,15.23378234,142.2146575,18.60396372,T2,R1,6768,0.0089716,0.43158,60.7197888,0.089008467,198.5806452,3.270443608,1.692255733,NA,NA,NA,NA,NA,NA,NA
4,3,c,170,213,4-3c_170,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,d,85,46,1-4d_85,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,d,0,47,1-4d_0,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,d,170,48,1-4d_170,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,d,85,70,2-1d_85,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,d,0,71,2-1d_0,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,d,170,72,2-1d_170,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,b,170,148,3-3b_170,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,b,85,149,3-3b_85,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,b,0,150,3-3b_0,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,c,0,211,4-3c_0,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,c,85,212,4-3c_85,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,c,170,213,4-3c_170,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,d,85,22,1-2d_85,2011,2011,Treated,2011,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,d,0,23,1-2d_0,2011,2011,Treated,2011,3,63.22794266,14.4134227,12.49401282,105.9238929,8.699699454,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,d,170,24,1-2d_170,2011,2011,Treated,2011,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,c,0,79,2-2c_0,2011,2011,Treated,2011,3,69.62830537,16.06053739,14.87243133,124.0577384,10.9959093,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,c,85,80,2-2c_85,2011,2011,Treated,2011,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,c,170,81,2-2c_170,2011,2011,Treated,2011,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,4,c,0,163,3-4c_0,2011,2011,Treated,2011,3,81.05256878,19.30229773,20.61581997,107.9079969,14.94646948,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,4,c,85,164,3-4c_85,2011,2011,Treated,2011,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,4,c,170,165,3-4c_170,2011,2011,Treated,2011,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,a,85,181,4-1a_85,2011,2011,Treated,2011,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,a,170,182,4-1a_170,2011,2011,Treated,2011,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,a,0,183,4-1a_0,2011,2011,Treated,2011,3,65.82201519,13.67960909,12.95417528,117.4834612,11.68122164,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,b,85,4,1-1b_85,2011-High,2011,Treated,2011,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,a,85,87,2-3a_85,2011-High,2011,Treated,2011,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,4,b,85,162,3-4b_85,2011-High,2011,Treated,2011,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2,b,85,198,4-2b_85,2011-High,2011,Treated,2011,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,b,85,6,1-1b_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,a,85,85,2-3a_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,4,b,85,160,3-4b_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2,b,85,196,4-2b_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,d,85,22,1-2d_85,2011,2011,Treated,2011,3,53.13782738,12.11448487,13.41796897,32.96265105,14.81984633,T1,V6,426.9,NA,NA,NA,0.0680868,11.375,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,d,0,23,1-2d_0,2011,2011,Treated,2011,3,69.7305151,20.64765929,17.2303941,35.26946107,17.2303941,T1,V6,613.5,0.0231325,0.415975,14.19178875,0.075802342,16.55833333,1.166754496,0.295844441,NA,NA,NA,NA,NA,NA,NA
1,2,d,170,24,1-2d_170,2011,2011,Treated,2011,3,80.18857738,13.6369835,12.83391951,34.22479219,15.83162334,T1,V6,543.3,0.027483,0.41779,14.9315139,0.073216839,14.60833333,0.978355807,0.311583274,NA,NA,NA,NA,NA,NA,NA
2,2,c,0,79,2-2c_0,2011,2011,Treated,2011,3,94.67527354,24.34019996,27.79316385,42.40203056,19.94459599,T1,V6,183.6,0.023203,0.40318,4.2600708,0.050133814,4.616666667,1.083706559,0.084531294,NA,NA,NA,NA,NA,NA,NA
2,2,c,85,80,2-2c_85,2011,2011,Treated,2011,3,93.88670282,22.83769576,23.21851433,46.78162365,21.59104838,T1,V6,310.2,0.029337,0.41696,9.1003374,0.06129249,8.133333333,0.893739757,0.187515689,NA,NA,NA,NA,NA,NA,NA
2,2,c,170,81,2-2c_170,2011,2011,Treated,2011,3,63.64894931,16.69092297,13.883927,42.01079627,16.96924412,T1,V6,366.9,0.030803,0.42369,11.3016207,0.064864237,9.708333333,0.859021338,0.234351504,NA,NA,NA,NA,NA,NA,NA
3,4,c,0,163,3-4c_0,2011,2011,Treated,2011,3,104.8476981,26.49908183,24.45562616,57.18931556,24.85327862,T1,V6,552,0.021263,0.41262,11.737176,0.073554848,14.85,1.265210644,0.243618638,NA,NA,NA,NA,NA,NA,NA
3,4,c,85,164,3-4c_85,2011,2011,Treated,2011,3,102.5832088,31.8158342,31.83616823,47.32076362,21.93838516,T1,V6,612.3,0.02801,0.42246,17.150523,0.075760684,16.525,0.963527468,0.358796234,NA,NA,NA,NA,NA,NA,NA
3,4,c,170,165,3-4c_170,2011,2011,Treated,2011,3,112.124606,29.91579278,33.93951396,54.54136184,27.59473835,T1,V6,579.3,0.036146,0.42927,20.9393778,0.074581921,15.60833333,0.745405784,0.439410166,NA,NA,NA,NA,NA,NA,NA
4,1,a,85,181,4-1a_85,2011,2011,Treated,2011,3,81.71979709,21.73303589,19.98581994,40.51841289,19.20859361,T1,V6,348.6,0.030974,0.41939,10.7975364,0.063775637,9.2,0.852046213,0.223626306,NA,NA,NA,NA,NA,NA,NA
4,1,a,170,182,4-1a_170,2011,2011,Treated,2011,3,104.48962,21.83478666,22.30213234,41.84243721,19.20461396,T1,V6,103.2,0.038349,0.41979,3.9576168,0.037876567,2.383333333,0.602214275,0.078096102,NA,NA,NA,NA,NA,NA,NA
4,1,a,0,183,4-1a_0,2011,2011,Treated,2011,3,65.62779307,14.11647626,13.84652102,27.13339412,11.82513109,T1,V6,165.3,0.024278,0.41591,4.0131534,0.047899826,4.108333333,1.023716994,0.079277732,NA,NA,NA,NA,NA,NA,NA
1,1,b,85,4,1-1b_85,2011-High,2011,Treated,2011,3,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,a,85,87,2-3a_85,2011-High,2011,Treated,2011,3,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,4,b,85,162,3-4b_85,2011-High,2011,Treated,2011,3,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2,b,85,198,4-2b_85,2011-High,2011,Treated,2011,3,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,b,85,6,1-1b_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,a,85,85,2-3a_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,4,b,85,160,3-4b_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2,b,85,196,4-2b_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,d,85,22,1-2d_85,2011,2011,Treated,2011,3,64.57785046,18.54459062,14.13306166,167.4795981,17.5495757,T2,R1,5290.5,0.010288,0.43505,54.428664,0.093226602,156.8903226,2.882494462,NA,782.3269728,0.651006644,0.010480471,0.558209517,0.441790483,24.4959268,30.95100502
1,2,d,0,23,1-2d_0,2011,2011,Treated,2011,3,NA,NA,NA,NA,NA,T2,R1,6172.5,0.006762,0.42719,41.738445,0.085506628,179.3225806,4.296340715,1.020246528,19.09755738,0.373272672,0.006684368,1.002440743,-0.002440743,-0.10070327,41.35996475
1,2,d,170,24,1-2d_170,2011,2011,Treated,2011,3,NA,NA,NA,NA,NA,T2,R1,6280.5,0.013611,0.44013,85.4838855,0.090649749,185.0709677,2.164980764,2.6130508,1041.738749,0.74505255,0.014448584,0.407784534,0.592215466,53.74019679,37.00413502
2,2,c,0,79,2-2c_0,2011,2011,Treated,2011,3,NA,NA,NA,NA,NA,T2,R1,3709.5,0.01293,0.4231,47.963835,0.111329367,113.7387097,2.37134311,1.618657933,18.04457734,0.372888427,0.012602365,1.003055337,-0.003055337,-0.142832314,46.89130343
2,2,c,85,80,2-2c_85,2011,2011,Treated,2011,3,90.419719,21.91402448,21.69037298,198.6845985,24.11192507,T2,R1,5676,0.012832,0.43431,72.834432,0.107658696,173.0903226,2.37649032,2.360522022,710.5202602,0.624942679,0.012816689,0.599898429,0.400101571,29.10639976,43.64112701
2,2,c,170,81,2-2c_170,2011,2011,Treated,2011,3,NA,NA,NA,NA,NA,T2,R1,5715,0.016214,0.44475,92.66301,0.101694824,172.5193548,1.861793124,3.013384789,948.3136436,0.71120318,0.016858621,0.461926081,0.538073919,51.84181807,44.50520094
3,4,c,0,163,3-4c_0,2011,2011,Treated,2011,3,NA,NA,NA,NA,NA,T2,R1,4623,0.0090297,0.42633,41.7443031,0.078713003,131.3225806,3.145880297,1.111375078,21.0248603,0.37397596,0.009401552,1.001315845,-0.001315845,-0.057191066,43.52056596
3,4,c,85,164,3-4c_85,2011,2011,Treated,2011,3,101.8734548,22.28026754,18.67621275,170.3716152,22.44669344,T2,R1,6577.5,0.012253,0.442,80.5941075,0.087932876,192.4258065,2.387591505,2.349762389,600.8051823,0.585092545,0.012297126,0.663638107,0.336361893,27.20641186,53.67793441
3,4,c,170,165,3-4c_170,2011,2011,Treated,2011,3,NA,NA,NA,NA,NA,T2,R1,8275.5,0.014273,0.44146,118.1162115,0.098490153,248.2645161,2.101866568,3.599141989,1022.073973,0.737929613,0.0150299,0.419177562,0.580822438,72.24265851,52.13727894
4,1,a,85,181,4-1a_85,2011,2011,Treated,2011,3,112.4432733,20.07679945,19.35089641,152.2903602,26.04256124,T2,R1,4888.5,0.016729,0.44029,81.7797165,0.097804283,146.4483871,1.790766627,2.628969633,715.929216,0.626906466,0.016591408,0.596757382,0.403242618,32.70583857,48.40125944
4,1,a,170,182,4-1a_170,2011,2011,Treated,2011,3,NA,NA,NA,NA,NA,T2,R1,7284,0.016935,0.44059,123.35454,0.157658022,231.6387097,1.877828815,4.422108267,1035.223002,0.742692541,0.016766149,0.411559333,0.588440667,71.86309839,50.26153092
4,1,a,0,183,4-1a_0,2011,2011,Treated,2011,3,NA,NA,NA,NA,NA,T2,R1,2458.5,0.011003,0.42463,27.0508755,0.099983136,73.97419355,2.73463214,0.853248967,44.82666049,0.382660606,0.011124204,0.987424887,0.012575113,0.343914932,27.00493937
1,1,b,85,4,1-1b_85,2011-High,2011,Treated,2011,3,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,a,85,87,2-3a_85,2011-High,2011,Treated,2011,3,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,4,b,85,162,3-4b_85,2011-High,2011,Treated,2011,3,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2,b,85,198,4-2b_85,2011-High,2011,Treated,2011,3,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,b,85,6,1-1b_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,a,85,85,2-3a_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,4,b,85,160,3-4b_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2,b,85,196,4-2b_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,d,85,22,1-2d_85,2011,2011,Treated,2011,3,69.89935874,21.62576522,15.34162347,192.4160294,23.9568895,T3,R3,12156,0.0083273,0.4364,3.55492437,0.033276405,298.5,83.96803108,-2.034949585,NA,NA,NA,NA,NA,NA,NA
1,2,d,0,23,1-2d_0,2011,2011,Treated,2011,3,97.95363694,28.70559764,24.23352646,211.7741419,19.30905535,T3,R3,9771,0.0059424,0.43237,3.6456624,0.018372595,156.4565217,42.91580091,-1.523711304,NA,NA,NA,NA,NA,NA,NA
1,2,d,170,24,1-2d_170,2011,2011,Treated,2011,3,82.25222186,24.89636565,18.27395459,198.1050009,24.50422673,T3,R3,12417,0.0086408,0.43929,4.69454664,0.027264676,266.8043478,56.83282504,-3.231573554,NA,NA,NA,NA,NA,NA,NA
2,2,c,0,79,2-2c_0,2011,2011,Treated,2011,3,65.80623892,20.52897333,16.73800841,201.2635068,21.33600913,T3,R3,6405,0.00641175,0.42285,1.1771973,0.021847274,117.1956522,99.55480884,-1.871465508,NA,NA,NA,NA,NA,NA,NA
2,2,c,85,80,2-2c_85,2011,2011,Treated,2011,3,121.0743189,37.29453183,36.94764078,230.2773812,34.27869572,T3,R3,8472,0.0078454,0.43513,2.43364308,0.016020794,121.5652174,49.95194998,-2.816031557,NA,NA,NA,NA,NA,NA,NA
2,2,c,170,81,2-2c_170,2011,2011,Treated,2011,3,97.89815744,27.17950384,30.40977948,210.3125668,27.39771175,T3,R3,13761,0.011123,0.43782,4.0810287,0.035149768,349.826087,85.72007518,-3.543279252,NA,NA,NA,NA,NA,NA,NA
3,4,c,0,163,3-4c_0,2011,2011,Treated,2011,3,135.673472,40.07518741,50.1202019,193.3681058,49.11961864,T3,R3,11313,0.00731,0.42308,4.03512,0.035796346,290.8695652,72.08448949,-1.508367324,NA,NA,NA,NA,NA,NA,NA
3,4,c,85,164,3-4c_85,2011,2011,Treated,2011,3,96.52597502,29.60903158,30.675322,196.7295325,31.06333453,T3,R3,10581,0.0084001,0.43394,5.14338123,0.019016208,174.0652174,33.84256574,-3.018029051,NA,NA,NA,NA,NA,NA,NA
3,4,c,170,165,3-4c_170,2011,2011,Treated,2011,3,140.0195491,32.17374232,41.87878876,215.6237175,53.04650784,T3,R3,13221,0.008066,0.43296,4.6726338,0.018740285,215.0217391,46.01724602,-4.537743108,NA,NA,NA,NA,NA,NA,NA
4,1,a,85,181,4-1a_85,2011,2011,Treated,2011,3,94.08653682,27.84017575,32.08312562,231.8874183,31.05650269,T3,R3,10584,0.0088781,0.43434,3.09490566,0.030898317,247.6304348,80.01227242,-3.147392434,NA,NA,NA,NA,NA,NA,NA
4,1,a,170,182,4-1a_170,2011,2011,Treated,2011,3,89.81676072,21.72172833,27.70107788,182.8577764,34.33380677,T3,R3,13308,0.010043,0.43752,1.0364376,0.024107408,261.9130435,252.705077,-4.892724096,NA,NA,NA,NA,NA,NA,NA
4,1,a,0,183,4-1a_0,2011,2011,Treated,2011,3,99.30825842,25.11609908,26.65351139,192.0203358,32.21498949,T3,R3,5286,0.0074518,0.42268,1.23178254,0.030620416,122.9347826,99.80234223,-1.032763718,NA,NA,NA,NA,NA,NA,NA
1,1,b,85,4,1-1b_85,2011-High,2011,Treated,2011,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,a,85,87,2-3a_85,2011-High,2011,Treated,2011,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,4,b,85,162,3-4b_85,2011-High,2011,Treated,2011,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2,b,85,198,4-2b_85,2011-High,2011,Treated,2011,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,b,85,6,1-1b_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,a,85,85,2-3a_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,4,b,85,160,3-4b_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2,b,85,196,4-2b_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,a,85,49,1-5a_85,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,a,0,50,1-5a_0,Bare,Bare,,NA,NA,68.5921219,13.73848056,13.81743734,115.5497112,14.20162751,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,a,170,51,1-5a_170,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
